user_id,item_id,recommend,sentiment_analysis,year
76561198049028241,256190,False,0.0,2014
bails121,17410,False,2.0,0
FEEEEESH,,,,
unaffected,,,,
76561198071559369,,,,
fissuretf2,,,,
76561198086945652,,,,
76561198032750680,,,,
wackytobaccy,250400,True,1.0,2015
FlameOfNagashi,,,,
flamesnz,,,,
FlandersRJ,,,,
FlappyPants,226700,False,0.0,0
Flatesprofile,315430,True,2.0,2015
pancakesss,218470,True,2.0,2014
flechertel,,,,
76561198028154730,,,,
76561198034942053,,,,
flix141,,,,
Connorispurple,,,,
Connorispurple,,,,
FloppyMop,,,,
76561198061775209,,,,
JimmyNaar,,,,
76561198024527983,,,,
FlutterBrave,342970,True,2.0,2015
76561198046418559,,,,
heetesh,248820,True,1.0,0
76561198088743596,71250,False,0.0,2014
76561198055135811,,,,
foe99FTW,,,,
fhmmr,,,,
76561198069934081,,,,
76561198147471031,,,,
vietsupercar,,,,
76561198027084051,239660,True,2.0,2014
76561197981425218,,,,
PepperMinty,,,,
eggheads,,,,
76561198110959352,,,,
Forevertorpid,254200,True,2.0,0
jarrodnolan,411830,True,2.0,0
76561197999075044,,,,
szinc,,,,
76561198092054106,,,,
forumjoe,275850,True,2.0,0
76561198087142327,284140,True,2.0,2015
76561198116801566,,,,
76561198059167447,231250,True,1.0,2013
76561198065054063,203770,True,0.0,2013
76561198053170819,200510,True,2.0,2013
76561198074244100,,,,
podeirladenunciar,40930,True,2.0,2012
SqrRoot1,98800,True,2.0,2012
FRANK00010,7760,True,2.0,2011
76561198059271374,,,,
76561198091199302,270550,True,2.0,2014
gdy3120,333930,False,1.0,2015
76561198041589240,,,,
76561198045932885,,,,
113595,4000,False,0.0,2014
fredericktb,,,,
76561198071717735,,,,
76561198068890475,212070,True,2.0,2013
beautifulgu00d,,,,
Freefyre,242860,True,0.0,0
fraserj,,,,
76561198089576595,,,,
434238948,247430,True,1.0,0
limlolhao,,,,
BloodNihilist,300,True,2.0,2013
76561198067805986,,,,
tutthetwo,,,,
76561198085097560,,,,
frikcha,304650,True,2.0,2014
Frizick,24240,True,1.0,2014
astrophysicsblackguy,,,,
Gun_p0wder,,,,
thefrog,3730,True,2.0,0
Ni7rogen,10680,True,2.0,0
Frogpro007,214490,True,2.0,0
joex10,,,,
DezDarkshard,,,,
Froppz,,,,
FrostieDaFurry,,,,
FrostyBlizzard,,,,
FrostyBlizzard,355960,False,2.0,0
76561198188011631,113200,True,2.0,2015
FRSH_MEXICAN,,,,
Thegreatboxbox,266840,True,2.0,0
HNSNGIRAFFE,306830,False,2.0,2014
jj_teh_jetplane,,,,
ghostday,222880,False,0.0,2014
Sickunt123,322070,True,1.0,2014
venbeer,,,,
Aclol0107,,,,
76561198015904026,236870,True,2.0,0
76561198045524996,,,,
InwPaiyouknow,260230,True,0.0,0
76561198052497676,,,,
serafiki,,,,
fummywumkins,,,,
76561198067106876,,,,
Imascatman,,,,
76561198047823134,,,,
funnysuntadm,,,,
FURYZ619,,,,
76561198053195906,,,,
76561198082699893,235800,True,2.0,2014
Hikofuyu,,,,
76561198057416678,,,,
fuzzi99,,,,
76561198058535518,,,,
xenial,,,,
76561198172234061,216150,False,2.0,2015
Celerius,224540,False,0.0,2015
banksyyo,,,,
76561198010653835,206190,True,2.0,2014
76561198084132579,214950,True,1.0,2013
76561198072930493,,,,
76561198059241716,274940,True,1.0,2015
76561198064006861,,,,
GabrielTeo,275100,True,2.0,2015
gabbler123,,,,
drilljose,,,,
76561198067791616,,,,
pancakes37,63380,True,2.0,2013
76561198084533872,,,,
76561198048492223,200210,False,0.0,2014
Galactics,306020,True,2.0,2015
76561198007914001,105600,True,0.0,2014
gamerexq,,,,
76561198032459795,,,,
Gamester101,,,,
76561198152535010,,,,
RMOS,,,,
76561198046061239,,,,
76561198067309171,,,,
76561198074937351,243870,False,2.0,2014
deleteme14,,,,
Gatsukama,,,,
PresidentialHomo,,,,
Gazza9900,,,,
reijimate,,,,
76561198022149086,,,,
adrianhogan,,,,
OneandOnlySwagKing,251060,True,2.0,2014
gedehamsen08,246620,True,2.0,2014
76561198036950468,,,,
Gee3332,,,,
godberry,,,,
shumting,,,,
fakesmg4,,,,
generalbutface,219150,True,2.0,0
HourlyCookie,,,,
76561198001508595,,,,
cheeley,,,,
geodoomcraft,,,,
geoskio,467820,True,2.0,0
76561198086545438,337320,True,2.0,0
76561198049424642,,,,
76561198046976160,,,,
GEORGEOUSCZ,,,,
76561198134334226,,,,
76561198062915082,,,,
xXGeronimo,,,,
76561198067914627,,,,
76561198085432440,24860,True,2.0,2014
9k42c60d,,,,
76561198051582488,,,,
76561198135174028,,,,
76561198073209907,35450,True,2.0,2013
regalgjblue,33930,True,2.0,2012
76561198079463900,,,,
tjwellman,,,,
jon4hh,,,,
76561198072365224,,,,
76561198080302623,,,,
thekangacommando,255420,False,2.0,2014
76561198020361485,381210,True,2.0,0
Gigs44,,,,
chillio,,,,
76561198049946995,,,,
ginger_ginger,,,,
76561198089355998,,,,
Joshooaa,,,,
76561198081717091,240,True,1.0,2015
123232343432555686888554456555,,,,
The_GLaDOS_Gamer,,,,
GLADTOHELP,472060,True,2.0,0
Smiley_Riley02,,,,
76561198065212900,,,,
76561198069082998,,,,
buddy2k6,47790,False,0.0,2014
76561198092989777,,,,
gmaster5510,,,,
76561198031693155,311340,True,2.0,2015
ratgnomekingkeem,351790,False,2.0,2015
skylordjosh,282900,True,2.0,2015
adenkennelly,322330,True,0.0,2015
gohardinthebrown,,,,
76561198057307730,,,,
76561198065695402,375960,True,2.0,2015
Jellyyfishy,,,,
76561198052489047,,,,
76561198061021230,,,,
76561198061021230,,,,
fookaijun32,,,,
76561198104750935,260430,True,1.0,2015
76561198070621937,,,,
76561198083801480,212480,True,2.0,2015
76561198079641567,265550,True,2.0,2014
Khaooschannel,,,,
DarkDwaler,,,,
azza213,248570,True,2.0,2015
saturnyplace,39510,True,2.0,2013
lividos,220,True,2.0,2014
76561198085686437,33980,False,2.0,2013
76561198048230501,410210,False,0.0,0
76561198083941171,336380,False,0.0,2015
76561198042535860,222480,False,0.0,2013
76561198050452751,,,,
76561198080070794,,,,
76561198089724894,,,,
halofan360,,,,
76561198103433951,,,,
dapperlook,,,,
76561198131417376,223490,False,2.0,2015
76561198075435799,108600,True,2.0,2014
76561198054691172,,,,
foxlets,,,,
goose01,22380,False,1.0,0
76561198057453677,72850,True,0.0,0
76561198077294556,259080,False,2.0,0
theghostofbowie,297120,True,0.0,2014
76561198057970914,,,,
ebil6177,239200,False,2.0,2014
76561198074508314,229580,False,0.0,2014
76561198091081910,329830,False,0.0,2014
Vyndoril,305620,True,1.0,2014
chamith,242760,True,1.0,2014
WaddleDaisy,,,,
Rotomaniac,,,,
SIEGHEILGRAMMAR,,,,
lachlan321,413420,True,2.0,0
76561198069992668,250320,True,2.0,2014
76561197977470391,,,,
farquadspenis,,,,
grasp544,70000,True,2.0,2014
gravalteration,,,,
tom1rox,,,,
OATTT,,,,
76561198032836473,274170,False,2.0,2015
123456789874561232145678,24240,False,1.0,2014
76561198079651012,,,,
greenfuzzie23,34030,True,2.0,2014
76561198120774355,48000,True,2.0,0
76561198098920303,,,,
76561198100094390,,,,
grim1928,,,,
gru69,,,,
76561198065084226,,,,
aceshot5,7940,True,1.0,2014
76561197997860947,,,,
76561197991992793,96400,True,2.0,2014
76561198022915154,,,,
Grimsolo,,,,
76561198073846178,,,,
Veelee,22380,True,2.0,0
groggubus,313371,True,2.0,2015
76561198085780775,215280,True,0.0,0
76561198072465460,33100,True,2.0,0
76561198078595101,250600,True,2.0,2015
76561198034671342,214560,True,2.0,2014
imsodonionringsrightnow,,,,
76561197993705839,,,,
Sir_Incognito,,,,
76561198060502143,,,,
Terenator,15700,True,2.0,2011
GAKMAKMAK,,,,
76561198076519474,33930,True,1.0,2013
GUN5_0N_WH33L5,241540,True,2.0,2013
Playerize,,,,
Kurtz70,,,,
GuruHumdyMumdy,234530,False,0.0,2015
angusstew,,,,
76561198064858128,,,,
76561198009887832,311210,True,1.0,0
hmphhh,,,,
Thuum,,,,
76561198067007251,,,,
howwecanwinifjustwaitingmate,22300,True,2.0,2014
76561198028773588,,,,
GyROsc0peD,284160,True,2.0,0
76561198047486142,311400,True,2.0,2015
76561198050546597,,,,
Habbalicous,291480,False,0.0,0
4545451111,412880,True,2.0,0
76561198059622971,390670,True,2.0,2015
opopoopo,384190,True,0.0,0
strumfreak,,,,
hakimaro,,,,
76561198096921300,,,,
Halfnakedsoldier99,,,,
Halistrogue,,,,
117arbiter,245170,True,2.0,2013
76561198007575596,293260,True,2.0,0
76561198112280759,,,,
IamSytrix,,,,
76561198198021682,,,,
DarkZeroZ,226700,False,1.0,2014
Cakeopan,,,,
Hango115,,,,
76561198062092163,,,,
76561198027750275,,,,
ejthesnakehunter,,,,
76561198057263232,4720,True,0.0,0
tresneaky,,,,
76561198077260594,,,,
76561198004924076,,,,
76561198054607863,407530,True,0.0,0
magnetsbitch,,,,
Leafthefur,,,,
fmtpp,,,,
76561198061502870,,,,
xXDeadSkullXx,200210,True,1.0,2013
CUSTOM666,204360,True,0.0,2013
dontreee,65800,True,2.0,2012
76561198104428121,226700,True,1.0,2013
pingu4life,438680,True,2.0,0
loki713,239220,True,2.0,2015
xxbleachedxx,285920,False,0.0,2015
Harley-the-Hyena,253250,True,2.0,2015
SnowDeLaMeme,,,,
harrym8,,,,
Hashy2010,,,,
zevlupine,,,,
76561198058405866,,,,
havocscrib,,,,
76561198077102914,,,,
Hayjack,22330,True,2.0,2014
76561198121261684,402840,True,2.0,2015
Brennan2036,,,,
H4ZEY,404410,True,2.0,2015
reiak,449980,True,2.0,0
76561198069789227,,,,
12398uf8jg21390,,,,
Headset365,,,,
76561198008021472,,,,
76561198044032335,50620,True,2.0,2014
76561198044032335,204530,True,2.0,0
76561198057623952,9420,True,2.0,2015
ZeMadScientist,,,,
76561197991827492,,,,
76561198052786944,,,,
76561198194758422,,,,
76561198058562728,,,,
7656119812962294,,,,
76561198034089533,34330,True,2.0,2014
76561198077664247,,,,
76561198077869373,202090,False,1.0,2015
76561198049670992,,,,
matsProfile,,,,
76561198074278130,,,,
plebatron,,,,
HENRYYA,220860,True,2.0,2013
76561198058230663,,,,
76561198065370307,22370,True,2.0,0
umicornbl,237850,True,2.0,0
HeraldTimes,358090,True,2.0,0
76561198077261748,8850,True,2.0,0
SaladsByAinsley,,,,
heroash20,7670,True,2.0,0
957528123,,,,
76561198096562087,,,,
76561197995484188,,,,
HeroKasperZ,,,,
HammerTheGodOfWar,630,False,2.0,2014
bananaman69,244630,False,2.0,0
76561198073894906,,,,
HerperDeDerper,,,,
76561198076203442,,,,
76561198045953692,,,,
Hexeus,,,,
eyrie43,,,,
76561198115678004,,,,
76561198026783871,,,,
hglo,,,,
jeffycakes,399790,True,2.0,2015
Outsider,234772,True,0.0,2014
18228272828,,,,
Caeso,,,,
hipachi,,,,
76561198049268247,,,,
76561198033884763,346110,True,1.0,0
76561198038038186,105600,False,2.0,2015
toshji,,,,
uscarrierenterprise,,,,
Jenfy,314020,False,0.0,2015
mrawesome99128,,,,
76561198053843099,,,,
76561198053617943,,,,
76561198005778772,,,,
76561198085881404,360730,True,2.0,0
holgast,,,,
holastickboy,424280,True,2.0,0
holty07,,,,
CorraNinetySix,,,,
76561198061557762,,,,
76561198073499940,,,,
76561198046997957,228380,True,2.0,2015
jarryd187,,,,
76561197999260941,,,,
76561198079366509,,,,
76561198048709944,219150,True,0.0,2014
76561198048709944,239820,True,2.0,2013
76561198044127701,,,,
76561198044610496,55230,True,2.0,2013
Zirah,,,,
76561198075621149,,,,
hortycone,,,,
Hosky_,,,,
YouWannaFuckingGoM99,219150,True,0.0,0
76561198108038772,234710,True,2.0,2015
76561198052976331,,,,
hoytie2003BATMAN,,,,
haloslayer1,,,,
76561197986709258,253710,True,2.0,2015
HoneyBeeGames,346110,False,1.0,0
kibahz,,,,
hterrormc,,,,
HubDubs,,,,
Deepadeep,,,,
76561198043497735,42160,True,2.0,2015
Kamiyamawashere,,,,
HueziiE,12210,True,1.0,2014
76561198086732056,208480,True,2.0,2013
mokomokoman,,,,
76561198044957702,206521,True,2.0,2014
76561198067786754,207250,True,2.0,2014
dekruz,307070,True,2.0,2014
niggerfag,351800,True,1.0,2015
dekruz,23310,False,2.0,0
niggerfag,92800,False,1.0,2014
76561198072417026,287700,False,0.0,0
duckonthetruck,368720,True,2.0,2015
greenkoala,259680,False,0.0,2015
KassemZane,,,,
29017637452801,244710,True,2.0,2014
76561198125859026,34900,True,2.0,2014
omfgabrams,,,,
offlinebyourmine,230290,False,2.0,2015
Humg12,262060,True,0.0,0
nasal69,,,,
bigbootybitches420699,,,,
76561198064394417,,,,
76561198075491202,55230,False,2.0,2015
HunterKiller182,220760,True,2.0,0
HunterJager,208580,True,2.0,2015
76561197974754753,354500,True,2.0,2015
76561198027304943,6880,True,0.0,2015
Huntsman86,,,,
76561198060854630,,,,
HuskyYT,,,,
76561198065105486,,,,
hydraxz,,,,
hydro_2k,,,,
hydroleks,,,,
Hykrai,,,,
76561198076480636,359320,False,0.0,0
hyperFlOyDuS,252950,False,0.0,0
76561198066969630,,,,
76561198083468865,,,,
HyperJGaming,239030,True,2.0,2014
JayKayGray,8930,True,1.0,2013
hypertragic_THIS,,,,
76561198060085315,238010,True,1.0,2014
ACE_Blitz,211500,False,0.0,2013
Kuranszo,,,,
lioncommingz,,,,
ohsotechnicolor,50650,False,2.0,2014
lnS8ne,,,,
mist_of_pandaria,105600,True,0.0,0
76561198096049645,,,,
76561198044322071,45760,True,0.0,2014
getoffmeimdone,,,,
76561198047135310,,,,
76561198075532361,,,,
76561198065640356,314160,True,2.0,2014
76561198076690019,24010,False,0.0,2014
76561198042451234,255710,True,1.0,2015
76561198042451234,,,,
76561198080526242,,,,
thintimtam,35450,True,2.0,2014
Chompbob,,,,
76561198028583056,,,,
76561198066525274,,,,
fartinspartan,,,,
76561198070700359,,,,
76561198047247007,,,,
daltonlikespenis,204360,True,2.0,2013
GhosTboNEs22,,,,
anjelloism,,,,
OfficialMuir,,,,
TheFallen6662,,,,
76561198095314096,,,,
kirihata,,,,
iamgoofball,386360,True,2.0,2015
IAMSOVIETRUSSIA,399834,True,0.0,2015
76561198050498885,,,,
76561198120726751,,,,
hinorei,353560,True,2.0,2015
wingstickmaster777,,,,
76561198044625090,,,,
a-nime,,,,
dfsjfasdjfasjfakpenisbreathds,,,,
76561198013939867,206500,True,2.0,2012
76561198073198561,,,,
iceyaz,,,,
76561197993494010,,,,
ireallydontfuckingcare,,,,
76561198080444143,,,,
76561198103371005,,,,
76561198071488355,319510,True,1.0,2014
76561198080731084,,,,
ifrit723,444560,True,1.0,0
76561198054132619,,,,
Alexander2539,264200,True,0.0,0
IgniteAU,293500,True,0.0,2015
76561198006537147,34900,True,0.0,0
ihaveduff,,,,
nightwingrocks,,,,
07824,,,,
76561198067989394,,,,
05041129,,,,
macey_moo,,,,
fortas9806,,,,
kgj1303,293500,True,2.0,2015
ValIsReallySexy,,,,
76561198044245052,,,,
JJ99747,447820,True,2.0,0
76561198089083202,,,,
ImM4RK5M4N,364360,False,2.0,0
Immasianlol,253250,True,2.0,0
76561198028984146,,,,
76561198092221837,,,,
ImSleepy_,291370,True,2.0,2015
miochandesu,316430,False,2.0,2015
76561198085862370,376210,False,2.0,0
IndigenousSid,376210,True,2.0,0
Inexistent911,,,,
squiggleses,,,,
InfinitePeace,,,,
76561198094752240,,,,
1NFR33,,,,
IG_Decay,2450,True,2.0,2014
76561198015398411,,,,
Thenormalvietnamese,,,,
bossetrongaming,236390,False,0.0,2014
insertnameherere,,,,
76561198076033931,,,,
adamkupou,,,,
golffwangg,,,,
demoban,365300,True,2.0,0
76561198078670475,,,,
76561198079654919,234710,True,2.0,2013
InvertedBolt,281990,False,2.0,0
76561198062892701,,,,
76561198027719152,,,,
76561198107609787,246090,False,0.0,0
quangcaol,220440,True,2.0,2015
Anti_Sphere,325610,True,0.0,2015
rageblazesc,,,,
iraniangoldfish,,,,
76561198008302183,,,,
76561198091034264,227940,True,2.0,2015
76561198091034264,391460,True,2.0,0
76561198066985093,70600,False,0.0,0
Chellyyyyyy,,,,
76561198077360732,55150,True,2.0,2012
venom19031,,,,
76561198045145306,,,,
irraquatedd,,,,
iRunner,,,,
1v1meguy,271590,False,0.0,2015
Doweis,,,,
isdonisbest,204630,True,0.0,2015
76561198070845116,,,,
76561198064634478,,,,
Elwnquelegusta2hu,,,,
theoneandonlyhawaii,,,,
shucuz,,,,
ITCGaming101,,,,
fergieandjesus,243470,False,2.0,2014
76561198091103191,238320,False,0.0,2014
76561198054693746,,,,
itss_ur_boi_,,,,
76561198046120865,,,,
ProssibruisImprossibru,,,,
Iweeoncats,,,,
iWooder,,,,
76561198092612877,,,,
76561198100326818,227940,False,1.0,0
76561198100326818,391460,True,0.0,0
76561198066825426,,,,
INSERTCASH,,,,
ironcass,,,,
JBaadargo,316390,False,1.0,0
jgbergmen,353360,True,2.0,0
jaxee,223710,True,2.0,2013
elephantdick,,,,
jackthesexybeast,17080,True,1.0,2013
Jacab,224540,True,1.0,2013
iTzJaCe,35460,False,0.0,2014
jackparris,99300,True,2.0,2012
76561198093814775,10,True,2.0,2011
76561198034310657,261980,False,0.0,2013
tdog486,71165,True,2.0,2012
JackalOfLight,,,,
76561198048944049,17460,True,2.0,0
jacket105,22380,True,1.0,0
jackmcfox,,,,
saltymotherfucker,,,,
mynameisjacko,,,,
jacko_lewie,,,,
Pigler,,,,
bobofofo,,,,
Jaegerix,,,,
jafoolie,,,,
76561198009729086,,,,
Kichia,92100,False,1.0,2015
jahosaOCE,370040,True,2.0,0
jaico99rules,224540,True,0.0,0
archsniper9,310740,True,2.0,0
Jak_L,,,,
76561198077735144,334070,True,2.0,2015
169420666,391720,True,0.0,2015
JakaDaka,,,,
jaeek,630,True,2.0,2011
JakKnifez,39120,True,2.0,2011
Spoongegarred,34030,True,0.0,2011
Jakobey,24500,False,2.0,2014
aywotchadoin,440,True,1.0,2010
76561198149938292,,,,
JambiGaming,307780,False,0.0,0
76561198036657265,,,,
freerunners,,,,
james815,,,,
Bigzy,10130,True,2.0,2014
76561198064549825,,,,
JamesTB,277590,False,0.0,2015
76561198027305355,,,,
76561198077361630,,,,
JAMIEX1988,280180,True,2.0,0
Pootis_Mann,317360,True,2.0,0
76561198034070122,339610,True,2.0,2015
japologamingYT,,,,
76561198057834414,8850,True,1.0,0
76561198075115457,233450,True,1.0,0
quaz4,55230,False,0.0,0
76561198066916388,,,,
nealsavage,,,,
jarradmcj,,,,
kantbigdick,,,,
76561198079223196,,,,
jeremy07,,,,
jashlas,,,,
76561198045683118,385800,True,0.0,2015
Jasontermi,274170,True,0.0,2015
javuri61,,,,
76561198060542368,,,,
76561198024559706,,,,
k_v1,,,,
76561198080717002,,,,
76561198093465448,91310,True,2.0,2015
SlaydenL,45770,True,0.0,2015
FoliquaMartinez,,,,
Bandos_is_sexy,,,,
Jaysteeny,,,,
76561198117068101,,,,
76561198027254626,370100,False,1.0,0
76561198085109035,205230,True,2.0,0
76561198041547166,,,,
nomorememesforsale,267610,False,2.0,2014
76561198049192579,,,,
JDubb153,263960,True,2.0,2014
76561198046067001,47790,False,1.0,0
76561198085808870,,,,
GeneralPinkie,,,,
76561198075863151,,,,
Jeffvadere,,,,
76561198068301819,265630,True,2.0,2015
GeometryWarsFTW,,,,
Jemeriquai,,,,
76561197966587792,,,,
SunnyBirdie,,,,
xximfatxx,,,,
cyberjepp,449550,True,1.0,0
Jeremyrab,,,,
vckx2,,,,
76561198039327637,,,,
76561198059493271,,,,
dontgetmemed,357480,True,2.0,0
Jestou,,,,
76561198097172610,,,,
jett1234,,,,
76561198084577659,226620,True,1.0,2014
ERROR_LOADING_USER,8870,True,1.0,2015
76561198074791637,204300,True,0.0,2015
EpicPortal,,,,
76561198131023713,,,,
76561198059641230,,,,
yougotblehed,274520,True,0.0,2014
andramahesh13,,,,
jikarta,,,,
jimbrisbane,,,,
Lunaii,,,,
76561198018520620,393410,True,2.0,0
01189958889189157253,,,,
76561197998681137,263500,True,2.0,0
somefaggotalreadytookjimmy,234190,False,0.0,2014
76561198043130826,,,,
oldmanjingles,2870,True,2.0,2015
dafishmonger,303210,True,2.0,2015
jistar99,49600,True,0.0,2015
irschington,209670,True,0.0,2015
jj44556,201310,True,0.0,2015
76561198078987534,,,,
joshmacman,,,,
76561198031967258,251430,True,2.0,2015
76561197983745201,,,,
qjoshz,220780,True,0.0,2013
76561197971933349,,,,
JoboSkull,374570,True,2.0,0
shaneomaniac,368990,True,2.0,2015
76561198024997743,,,,
76561198064325200,,,,
guvnanixon,33460,True,2.0,0
Joebert_,296970,True,2.0,0
76561198093266099,274190,True,0.0,0
76561198046833211,,,,
76561198022404680,38830,True,1.0,2013
76561198051289283,,,,
ItzABitRisky,,,,
MR-mine-addiction,35140,True,2.0,0
netherjack1,,,,
johntheasian,,,,
dzakuan,,,,
18481,,,,
76561198110083383,,,,
76561198116548792,,,,
JokersLounge_,,,,
76561198057637896,,,,
76561198011740444,239350,False,0.0,2013
Joneza,,,,
jonno83900,,,,
76561198032898039,,,,
jordantheranga,206500,True,0.0,2014
76561198078112264,,,,
76561198080644400,351890,True,2.0,0
76561198042151503,,,,
350241,,,,
76561198044458846,51100,False,1.0,0
SuspiciousPackage,274170,True,2.0,0
76561198068647964,,,,
mistersicklad483759,,,,
joshfeb06,354140,True,2.0,2015
76561198049333966,212200,False,0.0,2014
Joshua12345195,,,,
Joshycraft,,,,
joeshoer,,,,
76561198009674974,,,,
76561198044736260,,,,
JrRocket000,323370,False,0.0,2015
JsaKim,222900,False,0.0,2015
76561198064975700,301520,True,0.0,0
jswins,,,,
RichmondDaGamer,,,,
