genres,release_year,id,app_name
Casual,2017,667750.0,Indie Friends Pack
Indie,2017,667750.0,Indie Friends Pack
Action,2017,652550.0,Vickinachi
Adventure,2017,652550.0,Vickinachi
RPG,2017,652550.0,Vickinachi
Action,2017,436920.0,Grimoire: Manastorm - Fire Class
Free to Play,2017,436920.0,Grimoire: Manastorm - Fire Class
Indie,2017,436920.0,Grimoire: Manastorm - Fire Class
Action,2017,426980.0,Grimoire: Manastorm - Earth Class
Free to Play,2017,426980.0,Grimoire: Manastorm - Earth Class
Indie,2017,426980.0,Grimoire: Manastorm - Earth Class
Action,2017,426960.0,Grimoire: Manastorm - Nether Class
Free to Play,2017,426960.0,Grimoire: Manastorm - Nether Class
Indie,2017,426960.0,Grimoire: Manastorm - Nether Class
Action,2017,428820.0,Grimoire: Manastorm - Lightning Class
Free to Play,2017,428820.0,Grimoire: Manastorm - Lightning Class
Indie,2017,428820.0,Grimoire: Manastorm - Lightning Class
Action,2017,428821.0,Grimoire: Manastorm - Nature Class
Free to Play,2017,428821.0,Grimoire: Manastorm - Nature Class
Indie,2017,428821.0,Grimoire: Manastorm - Nature Class
Casual,2017,637700.0,Rocksmith® 2014 Edition – Remastered – Spin Doctors - “Little Miss Can’t Be Wrong”
Simulation,2017,637700.0,Rocksmith® 2014 Edition – Remastered – Spin Doctors - “Little Miss Can’t Be Wrong”
Casual,2017,637701.0,Rocksmith® 2014 Edition – Remastered – Supergrass - “Alright”
Simulation,2017,637701.0,Rocksmith® 2014 Edition – Remastered – Supergrass - “Alright”
Action,2017,454750.0,Aeternum
Indie,2017,454750.0,Aeternum
Action,2013,669940.0,Aeternum - Original Sound Track
Indie,2013,669940.0,Aeternum - Original Sound Track
,2017,677570.0,Breakdance Academy
Casual,2017,657120.0,Flix and Chill 2: Millennials
Indie,2017,657120.0,Flix and Chill 2: Millennials
Simulation,2017,657120.0,Flix and Chill 2: Millennials
,2017,677580.0,Simple Creature
,2017,669970.0,Hard Reset
Action,2017,660330.0,Ragnarok RE:START
Adventure,2017,660330.0,Ragnarok RE:START
Free to Play,2017,660330.0,Ragnarok RE:START
Massively Multiplayer,2017,660330.0,Ragnarok RE:START
RPG,2017,660330.0,Ragnarok RE:START
Action,2017,659170.0,Super Flipside
Casual,2017,659170.0,Super Flipside
Indie,2017,659170.0,Super Flipside
Action,2017,597190.0,Lunaform
Casual,2017,597190.0,Lunaform
Indie,2017,597190.0,Lunaform
Simulation,2017,657200.0,Hand Simulator
Adventure,2017,491370.0,Den vänstra handens stig
Indie,2017,491370.0,Den vänstra handens stig
Adventure,2017,526450.0,Hack Time
Simulation,2017,526450.0,Hack Time
Strategy,2017,526450.0,Hack Time
Action,2017,657770.0,Hell Quest
Casual,2017,657770.0,Hell Quest
Indie,2017,657770.0,Hell Quest
Casual,2017,657740.0,Ballistic Attack
Indie,2017,657740.0,Ballistic Attack
Strategy,2017,657740.0,Ballistic Attack
Indie,2017,628770.0,Tangledeep
RPG,2017,628770.0,Tangledeep
Early Access,2017,628770.0,Tangledeep
Action,2017,672220.0,Unlimited
Adventure,2017,672220.0,Unlimited
Casual,2017,672220.0,Unlimited
Indie,2017,672220.0,Unlimited
Strategy,2017,672220.0,Unlimited
Early Access,2017,672220.0,Unlimited
Action,2017,665630.0,Marble Masters: The Pit
Indie,2017,665630.0,Marble Masters: The Pit
Early Access,2017,665630.0,Marble Masters: The Pit
Adventure,2017,670440.0,Obscure - Challenge Your Mind™
Casual,2017,670440.0,Obscure - Challenge Your Mind™
Indie,2017,670440.0,Obscure - Challenge Your Mind™
Early Access,2017,670440.0,Obscure - Challenge Your Mind™
Action,2017,649820.0,Slime-san: Blackbird's Kraken
Adventure,2017,649820.0,Slime-san: Blackbird's Kraken
Indie,2017,649820.0,Slime-san: Blackbird's Kraken
Action,2017,619910.0,Just Cause™ 3: Multiplayer Mod
Massively Multiplayer,2017,619910.0,Just Cause™ 3: Multiplayer Mod
,,655580.0,Micro Cosmic Worlds
Action,2017,659820.0,Symbiotic Overload
Casual,2017,659820.0,Symbiotic Overload
Indie,2017,659820.0,Symbiotic Overload
,,639130.0,Ultrawings
Adventure,2017,637060.0,Tiny Tales: Heart of the Forest
Casual,2017,637060.0,Tiny Tales: Heart of the Forest
Design &amp; Illustration,2017,583870.0,Punch! Landscape Design for Mac v19
Action,2017,553660.0,PWND
Early Access,2017,553660.0,PWND
Simulation,2017,647840.0,Ironclads 2: Caroline Islands War 1885
Adventure,2017,666260.0,Formless Adventure
Indie,2017,666260.0,Formless Adventure
Casual,2017,654880.0,Dream Daddy: A Dad Dating Simulator
Indie,2017,654880.0,Dream Daddy: A Dad Dating Simulator
Simulation,2017,654880.0,Dream Daddy: A Dad Dating Simulator
Simulation,2017,667520.0,Flight Unlimited 2K18
Early Access,2017,667520.0,Flight Unlimited 2K18
Strategy,2017,635341.0,Talisman: The Horus Heresy - Shadow Crusade
Adventure,2017,676800.0,Dark Descent: The Blue Rose
Casual,2017,676800.0,Dark Descent: The Blue Rose
Indie,2017,676800.0,Dark Descent: The Blue Rose
RPG,2017,676800.0,Dark Descent: The Blue Rose
Casual,2017,668070.0,Circle Ball
,,647810.0,Verto Studio VR
Action,2017,612000.0,Overdriven Reloaded - Special Edition Upgrade
Indie,2017,612000.0,Overdriven Reloaded - Special Edition Upgrade
Adventure,2017,655080.0,Crazy Ball Adventures
Casual,2017,655080.0,Crazy Ball Adventures
Indie,2017,655080.0,Crazy Ball Adventures
,,677380.0,Disco Destruction
Casual,2017,610692.0,Tabletop Simulator - Three Kingdoms Redux
Indie,2017,610692.0,Tabletop Simulator - Three Kingdoms Redux
RPG,2017,610692.0,Tabletop Simulator - Three Kingdoms Redux
Simulation,2017,610692.0,Tabletop Simulator - Three Kingdoms Redux
Strategy,2017,610692.0,Tabletop Simulator - Three Kingdoms Redux
Adventure,2017,656940.0,The Theodore Adventures
Casual,2017,656940.0,The Theodore Adventures
Indie,2017,656940.0,The Theodore Adventures
Action,2017,655640.0,HOCKEY SPACE
Sports,2017,655640.0,HOCKEY SPACE
Action,2017,659040.0,Intrusion Protocol
Indie,2017,659040.0,Intrusion Protocol
,,639960.0,OzGrind Virtual Reality Showroom
Action,2017,670340.0,Mysterious Adventure of Michael
,,650090.0,VeeR VR
Indie,2017,665780.0,Juke
Early Access,2017,665780.0,Juke
Indie,2017,669960.0,The Dungeon Power
,,665430.0,Rich life simulator VR
Free to Play,2017,665740.0,Book Of Potentia 2
Indie,2017,665740.0,Book Of Potentia 2
Action,2017,656550.0,Shadow Bug
Adventure,2017,656550.0,Shadow Bug
Indie,2017,656550.0,Shadow Bug
Action,2017,680120.0,The Moon Night
Adventure,2017,680120.0,The Moon Night
Casual,2017,680120.0,The Moon Night
Indie,2017,680120.0,The Moon Night
RPG,2017,661520.0,Archangel
Adventure,2017,664440.0,Cognizant Protocol
Indie,2017,664440.0,Cognizant Protocol
Simulation,2017,664440.0,Cognizant Protocol
Adventure,2017,670810.0,Family cobweb
Casual,2017,670810.0,Family cobweb
Indie,2017,670810.0,Family cobweb
Adventure,2017,525460.0,Sullen: Light is Your Friend
Indie,2017,525460.0,Sullen: Light is Your Friend
Early Access,2017,525460.0,Sullen: Light is Your Friend
Adventure,2017,671490.0,Princess Sahirah is a Spoiled Brat!
RPG,2017,671490.0,Princess Sahirah is a Spoiled Brat!
,,640600.0,Bleeding Kansas
Action,2017,666290.0,Virus Z
Adventure,2017,666290.0,Virus Z
Indie,2017,666290.0,Virus Z
Action,2017,662870.0,The Cerberus Project: Horde Arena FPS
Indie,2017,662870.0,The Cerberus Project: Horde Arena FPS
Casual,2016,660030.0,Fantasy Mosaics 18: Explore New Colors
Indie,2016,660030.0,Fantasy Mosaics 18: Explore New Colors
Adventure,2017,657700.0,The Automatician
Casual,2017,657700.0,The Automatician
Indie,2017,657700.0,The Automatician
RPG,2017,658050.0,Dragons' Twilight
Action,2017,656290.0,The Tritan Initiative
Casual,2017,656290.0,The Tritan Initiative
Indie,2017,656290.0,The Tritan Initiative
Simulation,2017,656290.0,The Tritan Initiative
Casual,2017,337890.0,Dysfunctional Systems: Orientation
Indie,2017,337890.0,Dysfunctional Systems: Orientation
Adventure,2018,617620.0,Disturbed 2
Indie,2018,617620.0,Disturbed 2
,,665730.0,Fight Sparring VR
Action,2017,661570.0,ROAD OF DANGER
Adventure,2017,661570.0,ROAD OF DANGER
Indie,2017,661570.0,ROAD OF DANGER
Strategy,2017,469830.0,Fable Fortune
Early Access,2017,469830.0,Fable Fortune
Indie,2017,663060.0,Cycle (轮回)
Simulation,2017,663060.0,Cycle (轮回)
Action,2017,647740.0,Airmen
Indie,2017,647740.0,Airmen
Massively Multiplayer,2017,647740.0,Airmen
Strategy,2017,647740.0,Airmen
,,446550.0,Infinite Mini Golf
Free to Play,2017,682380.0,Tree of Savior - Reset Pack for NA Servers
Massively Multiplayer,2017,682380.0,Tree of Savior - Reset Pack for NA Servers
RPG,2017,682380.0,Tree of Savior - Reset Pack for NA Servers
Free to Play,2017,682400.0,Tree of Savior - Reset Pack for SEA Servers
Massively Multiplayer,2017,682400.0,Tree of Savior - Reset Pack for SEA Servers
RPG,2017,682400.0,Tree of Savior - Reset Pack for SEA Servers
Free to Play,2017,682410.0,Tree of Savior - Reset Pack for SA Servers
Massively Multiplayer,2017,682410.0,Tree of Savior - Reset Pack for SA Servers
RPG,2017,682410.0,Tree of Savior - Reset Pack for SA Servers
Free to Play,2017,682390.0,Tree of Savior - Reset Pack for EU Servers
Massively Multiplayer,2017,682390.0,Tree of Savior - Reset Pack for EU Servers
RPG,2017,682390.0,Tree of Savior - Reset Pack for EU Servers
Action,2017,670430.0,Colorless Life
Adventure,2017,670430.0,Colorless Life
Casual,2017,670430.0,Colorless Life
Indie,2017,670430.0,Colorless Life
Simulation,2017,670430.0,Colorless Life
Action,2017,463700.0,Super Cloudbuilt
Indie,2017,463700.0,Super Cloudbuilt
Action,2017,626546.0,Fate/EXTELLA - Transient Casual
Action,2017,626545.0,Fate/EXTELLA - Black Bushin Super Skeleton
Action,2017,626544.0,Fate/EXTELLA - Flower Co-ordinator
Action,2017,626543.0,Fate/EXTELLA - Young Lancer
Action,2017,626542.0,Fate/EXTELLA - British Waiter
Action,2017,626541.0,Fate/EXTELLA - Mr. Li's Ruffian Get-Up
Action,2017,462770.0,Pyre
Indie,2017,462770.0,Pyre
RPG,2017,462770.0,Pyre
Action,2017,643390.0,Pyre: Original Soundtrack
Indie,2017,643390.0,Pyre: Original Soundtrack
RPG,2017,643390.0,Pyre: Original Soundtrack
Action,2017,626540.0,Fate/EXTELLA - Slash and Connect
Action,2017,626535.0,Fate/EXTELLA - Summer Memory
Action,2017,626534.0,Fate/EXTELLA - Mecha Lady Medusa
Action,2017,626533.0,Fate/EXTELLA - Cheerleader
Action,2017,626536.0,Fate/EXTELLA - Girl from Orléans
Action,2017,626532.0,Fate/EXTELLA - Altera Next Door
Action,2017,626531.0,Fate/EXTELLA - Spring Casual
Adventure,2017,641000.0,LEGO® Worlds: Classic Space Pack
Action,2017,626530.0,Fate/EXTELLA - Deep Crimson Dress
Action,2017,626523.0,Fate/EXTELLA - April Magical
Action,2017,626521.0,Fate/EXTELLA - Mysterious Heroine Outfit
Action,2017,626522.0,Fate/EXTELLA - Original Mythic Outfit
Action,2017,626520.0,Fate/EXTELLA - Gorgon Variant
Action,2017,623200.0,Fate/EXTELLA - Sable Mage Outfit
Action,2017,623198.0,Fate/EXTELLA - Charming Bunny
Action,2017,623197.0,Fate/EXTELLA - Sweet Room Dream
Action,2017,623196.0,Fate/EXTELLA - Gravure Vacances
Action,2017,623195.0,Fate/EXTELLA - Praise My Charming Beauty
Action,2017,623194.0,Fate/EXTELLA - Resort Vacances
Action,2017,623193.0,Fate/EXTELLA - Black Speedo
Action,2017,623191.0,Fate/EXTELLA - Vacances d'été
Action,2017,623190.0,Fate/EXTELLA - Rose Vacances
Action,2017,676590.0,Golden Fever
Adventure,2017,676590.0,Golden Fever
Casual,2017,676590.0,Golden Fever
Indie,2017,676590.0,Golden Fever
Action,2017,623192.0,Fate/EXTELLA - Casual Vacances
,,648190.0,Aliens In The Yard
Indie,2017,673540.0,Mogo Invasion
Simulation,2017,673540.0,Mogo Invasion
Strategy,2017,673540.0,Mogo Invasion
Adventure,2017,652800.0,Sojourner
RPG,2017,652800.0,Sojourner
Indie,2017,657290.0,Blind Men
Animation &amp; Modeling,2017,668660.0,CUR3D Maker Edition
Design &amp; Illustration,2017,668660.0,CUR3D Maker Edition
Education,2017,668660.0,CUR3D Maker Edition
Utilities,2017,668660.0,CUR3D Maker Edition
Casual,2017,651480.0,Onirim - Crossroads and Dead Ends expansion
Strategy,2017,651480.0,Onirim - Crossroads and Dead Ends expansion
Casual,2017,651470.0,Onirim - Solitaire Card Game
Free to Play,2017,651470.0,Onirim - Solitaire Card Game
Strategy,2017,651470.0,Onirim - Solitaire Card Game
Casual,2017,651481.0,Onirim - The Door to the Oniverse expansion
Strategy,2017,651481.0,Onirim - The Door to the Oniverse expansion
Adventure,2017,679040.0,Lepofrenia OST
Indie,2017,679040.0,Lepofrenia OST
RPG,2017,679040.0,Lepofrenia OST
Action,2017,611850.0,Tragedy of Prince Rupert
Indie,2017,611850.0,Tragedy of Prince Rupert
Action,2017,682460.0,Galactic Junk League - Cyber Launch Pack
Casual,2017,682460.0,Galactic Junk League - Cyber Launch Pack
Free to Play,2017,682460.0,Galactic Junk League - Cyber Launch Pack
Indie,2017,682460.0,Galactic Junk League - Cyber Launch Pack
Massively Multiplayer,2017,682460.0,Galactic Junk League - Cyber Launch Pack
Action,2017,562590.0,Galactic Junk League
Casual,2017,562590.0,Galactic Junk League
Free to Play,2017,562590.0,Galactic Junk League
Indie,2017,562590.0,Galactic Junk League
Massively Multiplayer,2017,562590.0,Galactic Junk League
Action,2017,656460.0,Vostok Inc.
Casual,2017,656460.0,Vostok Inc.
Indie,2017,656460.0,Vostok Inc.
Action,2017,682520.0,Galactic Junk League - Pirate Launch Pack
Casual,2017,682520.0,Galactic Junk League - Pirate Launch Pack
Free to Play,2017,682520.0,Galactic Junk League - Pirate Launch Pack
Indie,2017,682520.0,Galactic Junk League - Pirate Launch Pack
Massively Multiplayer,2017,682520.0,Galactic Junk League - Pirate Launch Pack
Action,2017,682540.0,Galactic Junk League - Starter Launch Pack
Casual,2017,682540.0,Galactic Junk League - Starter Launch Pack
Free to Play,2017,682540.0,Galactic Junk League - Starter Launch Pack
Indie,2017,682540.0,Galactic Junk League - Starter Launch Pack
Massively Multiplayer,2017,682540.0,Galactic Junk League - Starter Launch Pack
Indie,2017,664650.0,Canadian Football 2017
Sports,2017,664650.0,Canadian Football 2017
Action,2017,446270.0,UnnyWorld - Battle Royale
Free to Play,2017,446270.0,UnnyWorld - Battle Royale
Indie,2017,446270.0,UnnyWorld - Battle Royale
Massively Multiplayer,2017,446270.0,UnnyWorld - Battle Royale
RPG,2017,446270.0,UnnyWorld - Battle Royale
Strategy,2017,446270.0,UnnyWorld - Battle Royale
Indie,2017,674920.0,Fantasy Grounds - Underworld Races & Classes (5E)
RPG,2017,674920.0,Fantasy Grounds - Underworld Races & Classes (5E)
Strategy,2017,674920.0,Fantasy Grounds - Underworld Races & Classes (5E)
Indie,2017,684610.0,Aerofly FS 2 - Q400
Simulation,2017,684610.0,Aerofly FS 2 - Q400
Indie,2017,674950.0,Fantasy Grounds - Underworld Races & Classes (PFRPG)
RPG,2017,674950.0,Fantasy Grounds - Underworld Races & Classes (PFRPG)
Strategy,2017,674950.0,Fantasy Grounds - Underworld Races & Classes (PFRPG)
,,456740.0,Doctor Kvorak's Obliteration Game
Casual,2017,637110.0,Runes of Avalon - Path of Magic
Indie,2017,637110.0,Runes of Avalon - Path of Magic
Adventure,2017,671820.0,Doctor Kvorak's Obliteration Game - Original Soundtrack
Indie,2017,671820.0,Doctor Kvorak's Obliteration Game - Original Soundtrack
Animation &amp; Modeling,2017,665300.0,Stream Avatars
Audio Production,2017,665300.0,Stream Avatars
Design &amp; Illustration,2017,665300.0,Stream Avatars
Utilities,2017,665300.0,Stream Avatars
Video Production,2017,665300.0,Stream Avatars
Web Publishing,2017,665300.0,Stream Avatars
Action,2017,528160.0,Solstice Chronicles: MIA
Indie,2017,528160.0,Solstice Chronicles: MIA
RPG,2017,528160.0,Solstice Chronicles: MIA
Strategy,2017,528160.0,Solstice Chronicles: MIA
RPG,2017,682600.0,Pathfinder Adventures - Upgrade to Obsidian Edition
Strategy,2017,682600.0,Pathfinder Adventures - Upgrade to Obsidian Edition
Adventure,2017,603700.0,The Low Road
Indie,2017,603700.0,The Low Road
Casual,2014,672720.0,Crime Solitaire 2: The Smoking Gun
Action,2017,682170.0,Witchkin
Indie,2017,682170.0,Witchkin
Early Access,2017,682170.0,Witchkin
Action,2017,487120.0,Citadel: Forged with Fire
Adventure,2017,487120.0,Citadel: Forged with Fire
Indie,2017,487120.0,Citadel: Forged with Fire
Massively Multiplayer,2017,487120.0,Citadel: Forged with Fire
RPG,2017,487120.0,Citadel: Forged with Fire
Early Access,2017,487120.0,Citadel: Forged with Fire
Indie,2017,669310.0,Brave Path
RPG,2017,669310.0,Brave Path
Adventure,2017,632880.0,The Majesty of Colors Remastered
Casual,2017,632880.0,The Majesty of Colors Remastered
Indie,2017,632880.0,The Majesty of Colors Remastered
Adventure,2017,678430.0,Mayan Prophecies: Cursed Island Collector's Edition
Casual,2017,678430.0,Mayan Prophecies: Cursed Island Collector's Edition
Adventure,2017,576120.0,Purgatory II
Indie,2017,576120.0,Purgatory II
Strategy,2017,576120.0,Purgatory II
Early Access,2017,576120.0,Purgatory II
Action,2017,549100.0,GravNewton
Casual,2017,549100.0,GravNewton
Indie,2017,549100.0,GravNewton
,,657010.0,Lucky Night: Texas Hold'em VR
,,666780.0,4th of July VR
Action,2017,674420.0,Piece of Memory
Adventure,2017,674420.0,Piece of Memory
,,653970.0,Virtual Temple: Order of the Golden Dawn
Casual,2017,681170.0,SUDOKU
Indie,2017,681170.0,SUDOKU
Action,2017,386180.0,Crossout
Free to Play,2017,386180.0,Crossout
Massively Multiplayer,2017,386180.0,Crossout
Racing,2017,386180.0,Crossout
Action,2017,595430.0,Sky Knights
Indie,2017,595430.0,Sky Knights
Strategy,2017,595430.0,Sky Knights
Early Access,2017,595430.0,Sky Knights
Adventure,2017,670850.0,Sokoban Land DX
Casual,2017,670850.0,Sokoban Land DX
Indie,2017,670850.0,Sokoban Land DX
Casual,2017,684110.0,Sokoban Land DX - PaperToys
Indie,2017,684110.0,Sokoban Land DX - PaperToys
Indie,2017,349790.0,Galaxy of Pen & Paper
RPG,2017,349790.0,Galaxy of Pen & Paper
Simulation,2017,670700.0,Command LIVE - Pole Positions
Strategy,2017,670700.0,Command LIVE - Pole Positions
Strategy,2017,665310.0,Tank Battle: Pacific
,,563420.0,Obscura
Casual,2017,596950.0,Rat Simulator
Indie,2017,596950.0,Rat Simulator
Simulation,2017,596950.0,Rat Simulator
Action,2017,393080.0,Call of Duty®: Modern Warfare® Remastered
,,667800.0,Loco Dojo
,,592030.0,Just In Time Incorporated
Indie,2017,658910.0,ClickRaid - Supporter Pack
Adventure,2017,684060.0,The Hero Unmasked!
Indie,2017,684060.0,The Hero Unmasked!
RPG,2017,684060.0,The Hero Unmasked!
Animation &amp; Modeling,2017,665680.0,Fighter Creator
Design &amp; Illustration,2017,665680.0,Fighter Creator
Indie,2017,623380.0,Cybermotion
Simulation,2017,623380.0,Cybermotion
Early Access,2017,623380.0,Cybermotion
Indie,2017,588540.0,Super Lovely Planet
Action,2017,654172.0,Blacksquad - FOUNDER'S PACKAGE
Free to Play,2017,654172.0,Blacksquad - FOUNDER'S PACKAGE
Action,2017,660850.0,Call of Duty®: Black Ops III - C.O.D.E. Double Duty Pack
Adventure,2017,660850.0,Call of Duty®: Black Ops III - C.O.D.E. Double Duty Pack
Adventure,2017,674800.0,Tailwind
Casual,2017,674800.0,Tailwind
Indie,2017,674800.0,Tailwind
Casual,2017,553340.0,SolarGun
Indie,2017,553340.0,SolarGun
Casual,2017,679660.0,aMAZE ZER0
Indie,2017,679660.0,aMAZE ZER0
Action,2017,673300.0,Alien Splatter Redux
